Array Identifier,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Spare Three,Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Precipitation (GeoNor),Spare Two,Precipitation (Tipping Bucket),Driving Precipitation Count (South),Driving Precipitation Count (East),Driving Precipitation Count (North),Driving Precipitation Count (West),D4,D3,Driving Precipitation Total (South),Driving Precipitation Total (East),Driving Precipitation Total (North),Driving Precipitation Total (West)
111,2010,2,845,12.73,0,53.09,36.67,88.2,-15.27,101.49,0.326,2.417,1.376,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,900,13.27,0,90.2,65.62,87.2,-15.14,101.5,268.3,3.062,1.918,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,915,14.29,0,136.9,92.6,85.4,-14.93,101.52,283.6,2.932,1.573,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,930,14.28,0,218.7,124.8,84.7,-14.84,101.53,189.5,3.16,1.921,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,945,14.27,0,254.6,153.1,83.1,-14.79,101.53,299.9,3.922,2.703,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1000,14.26,0,282.7,167.2,82.2,-14.69,101.55,266.9,3.388,2.231,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1015,14.25,0,310.2,187.2,81.7,-14.69,101.55,271.1,3.968,2.94,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1030,14.25,0,332.5,221.2,0.081,-14.5,101.57,0.335,4.297,3.229,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1045,14.24,0,318.5,0.227,80.5,-14.4,101.58,265.4,3.577,2.582,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1100,14.24,0,262.8,196.8,80.7,-14.53,101.58,186.8,3.432,2.461,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1115,14.24,0,411.8,0.272,79.7,-14.11,101.56,222.4,3.774,2.897,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1130,14.24,0,282.6,204.5,80.7,-14.22,101.56,329.8,4.106,3.302,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1145,14.24,0,0.321,266.8,81.3,-13.92,101.53,201.3,4.482,3.549,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1200,14.24,0,386.8,276.5,81.4,-13.84,101.52,236.3,4.815,3.902,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1215,14.24,0,0.36,264.9,80.2,-13.69,101.52,296.6,4.852,3.943,0,0,6.999,0,0,0,0,0,0,214.6,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1230,14.24,0,440.5,320.2,0.08,-13.59,101.49,301.8,4.977,4.093,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1245,14.24,0,328.6,246.3,79.2,-13.63,101.49,327.5,5.75,4.791,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1300,14.24,0,240.4,177.5,80.4,-13.75,101.5,303.4,4.313,3.496,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1315,14.26,0,0.257,196.1,80.7,-13.76,101.5,330.6,4.273,3.488,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1330,14.26,0,292.2,223.1,79.4,-13.79,101.5,327.5,4.714,3.82,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1345,14.26,0,372.1,277.8,78.6,-13.42,101.49,0.268,3.843,3.115,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1400,14.26,0,249.3,191.6,80.4,-13.43,101.49,271.7,4.217,3.467,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1415,14.26,0,307.5,235.3,81.1,-13.36,101.5,0.304,4.058,3.442,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1430,14.27,0,262.1,199.3,81.1,-13.29,101.5,268.2,4.575,3.757,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1445,14.27,0,267.9,205.8,81.5,-13.37,101.52,239.7,4.117,3.449,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1500,13.41,0,0.117,91.9,82.7,-13.66,101.53,292.9,3.767,3.122,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1515,14.28,0,205.2,0.153,81.9,-13.47,101.54,334.9,3.917,3.192,0,0,6.999,0,0,0,0,0,0,214.6,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1530,14.29,0,178.4,132.5,0.082,-13.34,101.56,280.6,4.135,3.337,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1545,13.86,0,95.9,71.4,83.6,-13.72,101.58,291.4,3.493,2.828,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1600,13.6,0,84.4,63.01,84.5,-13.86,101.59,265.2,3.479,2.935,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1615,13.18,0,66.49,47.58,84.6,-13.89,101.59,330.9,3.608,3.09,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1630,12.95,0,42.84,33.44,85.7,-14.01,101.59,223.1,3.351,2.931,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1645,12.7,0,23.02,16.72,86.3,-14.18,101.59,299.6,3.208,2.8,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1700,12.58,0,8.95,5.788,87.3,-14.28,101.6,318.8,3.205,2.815,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1715,12.54,0,0,0,88.4,-14.37,101.61,196.1,2.555,2.391,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1730,12.52,0,0,0,89.3,-14.56,101.63,300.7,2.27,2.183,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1745,12.5,0,-2.558,0.643,0.09,-14.64,101.64,264.4,1.675,1.787,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1800,12.48,0,-6.395,0.643,90.7,-14.76,101.66,286.9,1.794,1.85,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1815,12.47,0,-1.918,0,91.1,-14.87,101.68,324.4,1.814,1.887,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1830,12.46,0,0,0,91.4,-15.02,101.68,240.2,1.979,1.986,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1845,12.44,0,0,0,91.8,-15.21,101.67,289.1,1.953,2.002,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1900,12.44,0,0,0,0.092,-15.3,101.67,0.324,2.188,2.213,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1915,12.43,0,0,0,92.4,-15.35,101.67,297.6,2.091,2.157,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1930,12.42,0,0,0,92.5,-15.36,101.67,323.6,1.493,1.682,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,1945,12.41,0,0,0,92.5,-15.24,101.68,296.7,0.959,1.087,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2000,12.41,0,0,0.643,92.7,-15.04,101.68,290.3,0.994,1.117,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2015,12.39,0,0,0,92.8,-14.6,101.68,267.2,0.642,0.7,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2030,12.39,0,0,0,0.091,-13.84,101.66,292.6,3.117,2.561,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2045,12.39,0,0,0,89.4,-13.5,101.65,338.4,2.707,2.171,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2100,12.38,0,0,0,88.5,-13.34,101.63,189.3,3.098,2.387,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2115,12.38,0,3.198,1.93,88.3,-13.33,101.63,271.4,3.252,2.538,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2130,12.38,0,0,0,88.4,-13.34,101.62,238.7,3.138,2.476,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2145,12.37,0,0,0,88.3,-13.38,101.62,270.3,3.208,2.592,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2200,12.36,0,0,0,89.1,-13.31,101.61,264.8,3.191,2.556,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2215,12.36,0,0,0,89.6,-13.48,101.61,0.321,2.593,2.095,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2230,12.36,0,0,0,90.8,-13.56,101.6,228.8,2.801,2.267,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2245,12.35,0,0,0,0.092,-13.62,101.59,300.3,2.958,2.438,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2300,12.35,0,1.279,0,93.6,-13.6,101.59,304.4,2.637,2.132,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2315,12.35,0,0.639,0,94.5,-13.57,101.59,224.6,2.724,2.187,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2330,12.34,0,-0.639,0,94.8,-13.58,101.59,318.3,2.506,2.132,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2345,12.33,0,-0.639,0,93.2,-13.61,101.57,236.7,2.844,2.36,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,2,2400,12.33,0,0,0,91.6,-13.67,101.55,267.9,2.692,2.252,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,15,12.32,0,0,0.643,90.9,-13.72,101.54,162.9,3.027,2.502,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,30,12.32,0,0,4.502,90.8,-13.86,101.55,235.2,2.816,2.377,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,45,12.31,0,0,0.643,90.1,-13.99,101.56,311.9,3.106,2.489,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,100,12.31,0,0,0,0.09,-13.85,101.55,167.5,3.747,3.005,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,115,12.31,0,0,0,0.09,-13.85,101.51,0.229,4.208,3.448,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,130,12.3,0,0,0,89.7,-13.83,101.5,298.3,4.122,3.369,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,145,12.29,0,0,0,89.5,-13.67,101.48,260.4,3.932,3.259,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,200,12.29,0,0,0,89.5,-13.65,101.49,0.338,4.132,3.354,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,215,12.29,0,0,0,88.9,-13.78,101.51,234.6,3.981,3.318,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,230,12.29,0,0,0,88.4,-13.72,101.53,283.1,4.792,3.968,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,245,12.28,0,0,0,88.7,-13.79,101.52,221.1,3.782,3.116,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,300,12.28,0,0,0,0.088,-13.92,101.51,271.2,3.11,2.685,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,315,12.27,0,0,0,86.5,-14.1,101.51,322.1,2.774,2.394,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,330,12.27,0,0,0,85.1,-14.3,101.5,270.2,3.258,2.771,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,345,12.26,0,0,0,87.1,-14.51,101.48,294.2,3.35,2.908,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,400,12.26,0,-3.198,0,88.6,-14.68,101.47,258.6,2.642,2.409,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,415,12.25,0,-4.477,0,0.088,-14.68,101.45,294.4,2.927,2.489,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,430,12.25,0,-6.396,0,87.1,-14.65,101.42,0.269,2.902,2.536,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,445,12.24,0,-2.558,0,87.2,-14.6,101.43,206.4,3.325,2.756,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,500,12.24,0,-1.279,0,86.3,-14.37,101.43,236.9,3.827,3.142,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,515,12.23,0,-6.396,0,86.7,-14.3,101.4,286.4,3.688,3.058,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,530,12.23,0,-5.756,0,87.7,-14.26,101.37,259.1,3.785,3.174,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,545,12.22,0,0,0,87.6,-14.15,101.35,0.24,4.664,3.858,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,600,12.22,0,0,0,87.7,-14.08,101.34,259.6,3.916,3.305,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,615,12.22,0,0,0,88.1,-13.92,101.35,302.1,4.055,3.333,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,630,12.22,0,0,0,88.9,-13.9,101.35,323.6,4.081,3.293,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,645,12.21,0,0,0,89.4,-13.77,101.34,267.3,3.959,3.182,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,700,12.21,0,0,0,0.089,-13.62,101.34,316.1,4.572,3.666,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,715,12.2,0,0.64,0,89.5,-13.5,101.34,286.3,4.512,3.628,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,730,12.2,0,0,3.216,90.8,-13.54,101.34,303.4,4.592,3.721,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,745,12.2,0,0.64,5.789,91.9,-13.4,101.34,199.1,4.561,3.649,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,800,12.2,0,6.395,6.432,92.7,-13.25,101.33,245.3,3.522,2.811,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,815,12.19,0,9.59,7.72,92.3,-13.01,101.34,263.6,3.729,3.026,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,830,12.22,0,26.86,19.94,92.2,-12.75,101.32,326.5,4.227,3.426,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,845,12.28,0,42.2,32.16,0.093,-12.5,101.31,314.5,3.972,3.207,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,900,12.37,0,47.32,38.59,92.7,-12.3,101.31,236.4,4.625,3.716,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,915,12.39,0,44.76,34.08,93.1,-12.09,101.33,253.4,3.6,2.77,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,930,12.39,0,51.16,41.16,93.1,-11.87,101.3,305.6,4.168,3.368,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,945,12.48,0,70.3,55.31,93.1,-11.66,101.28,292.4,4.268,3.408,0,0,6.999,0,0,0,0,0,0,215.2,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1000,12.64,0,83.8,63.02,92.7,-11.45,101.25,330.8,4.374,3.594,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1015,12.77,0,104.2,82.3,92.1,-11.21,101.25,295.9,4.432,3.593,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1030,12.92,0,124.1,97.1,91.3,-10.97,101.23,236.7,4.887,4.112,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1045,13.06,0,0.14,0.108,90.8,-10.62,101.23,293.4,4.338,3.583,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1100,13.15,0,140.7,109.3,90.9,-10.41,101.23,304.5,4.399,3.597,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1115,13.17,0,141.9,111.2,91.1,-10.26,101.2,321.4,4.365,3.574,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1130,13.21,0,143.2,113.2,90.8,-10.21,101.19,303.4,4.808,3.944,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1145,13.25,0,152.2,0.117,90.7,-10.15,101.17,269.3,4.411,3.636,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1200,13.43,0,0.179,137.6,0.09,-10.1,101.15,233.7,4.751,3.935,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1215,14.23,0,221.8,169.7,89.7,-9.78,101.13,296.7,4.507,3.693,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1230,14.22,0,219.9,169.7,89.7,-9.74,101.11,269.8,5.316,4.476,0,0,6.999,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1245,14.22,0,221.8,168.4,89.5,-9.55,101.12,198.5,4.876,4.026,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1300,14.2,0,262.1,194.8,89.5,-9.43,101.09,293.3,4.542,3.696,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1315,14.19,0,273.6,0.207,88.1,-9.26,101.08,255.3,4.775,3.944,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1330,14.19,0,266.6,201.9,87.6,-9.1,101.08,328.3,5.22,4.367,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1345,14.19,0,0.225,166.5,88.1,-9.09,101.06,270.8,5.665,4.792,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1400,14.2,0,227.5,169.7,88.6,-8.83,101.06,270.6,4.866,4.041,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1415,14.2,0,182.2,136.9,89.1,-8.83,101.05,0.293,5.476,4.626,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1430,14.1,0,148.9,111.8,89.8,-8.91,101.06,0.226,5.272,4.444,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1445,13.37,0,111.8,85.5,90.3,-8.96,101.08,330.7,4.757,3.989,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1500,13.14,0,95.2,73.3,90.5,-9.01,101.09,0.136,4.719,3.932,0,0,6.999,0,0,0,0,0,0,214.6,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1515,12.98,0,75.4,57.21,91.7,-9.02,101.1,228.4,4.19,3.47,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1530,12.9,0,59.44,44.99,91.9,-9.1,101.12,334.7,3.51,2.817,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1545,12.85,0,57.52,42.42,0.091,-9.14,101.12,265.7,4.167,3.44,0,0,6.999,0,0,0,0,0,0,214.8,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1600,12.71,0,42.18,30.21,90.8,-9.21,101.11,259.2,4.392,3.609,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1615,12.64,0,29.4,25.71,90.9,-9.2,101.12,302.8,4.49,3.717,0,0,6.999,0,0,0,0,0,0,214.9,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1630,12.57,0,22.37,0.018,92.2,-9.28,101.11,325.3,4.485,3.7,0,0,6.999,0,0,0,0,0,0,214.7,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
111,2010,3,1645,12.54,0,12.78,11.57,92.6,-9.31,101.12,204.2,4.115,3.392,0,0,6.999,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0.069,9.969,9.948,3.769,0.998
