Date,Time,"Temperature (S-THB 10510805:10502491-1), *C","RH (S-THB 10510805:10502491-2), %","Dew Point (S-THB 10510805:10502491-3), *C","Solar Radiation (S-LIB 10510805:10473504-1), W/m^2","Solar Radiation (S-LIB 10510805:10501164-1), W/m^2","Pressure (S-BPB 10510805:10502703-1), kPa","Water Content (S-SMC 10510805:10510598-1), m^3/m^3","2 m wind speed (S-WSA 10510805:10493567-1), km/h","2 m wind gust (S-WSA 10510805:10493567-2), km/h","Wind Direction (S-WDA 10510805:10493536-1), *","Battery (U30 BATTERY 10510805:10510805-B), V","Tipping Bucket (S-UCD 10510805:10465969-1), mm","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","4 m wind speed (S-WCA 10510805:0-1), km/h","4 m wind gust (S-WCA 10510805:0-2), km/h","Precipitation (Weighing) (S-UCD 10510805:10930065-1), mm","4 m wind gust (S-WCA 10510805:0-2), units","4 m wind speed (S-WCA 10510805:0-1), units","Gust Speed (S-WCA 10510805:0-2), m/s","Wind Speed (S-WCA 10510805:0-1), m/s","Scaled Series (S-UCD 10510805:10930065-1), mm","Counts (S-UCD 10510805:10930065-1), #","Counts (S-UCD 10510805:10930065-1), #","4.4 m wind gust (S-WSA 10510805:10490898-2), km/h","4.4 m wind speed (S-WSA 10510805:10490898-1), km/h","Water Content (S-SMC 10510805:10510595-1), m^3/m^3","Scaled Series (S-UCD 10510805:10465969-1), mm"
2020-01-02,14:01:00,4.186,74.59333333,0.08,197.4666667,99.86666667,100.466,0.338213333,12.52,19.58,216.6,4.383333333,0.2,0.2,,,,,,,,,,,,,,,
2020-01-02,14:16:00,4.187333333,74.92666667,0.143333333,205.9333333,98.86666667,100.4726667,0.338426667,11.01333333,17.14666667,214.9333333,4.361333333,0,0,,,,,,,,,,,,,,,
2020-01-02,14:31:00,4.36,75.24,0.368,221.9333333,-92.576,100.444,0.338,8.486666667,13.54666667,211.6666667,4.374,0.2,0.2,,,,,,,,,,,,,,,
2020-01-02,14:46:00,4.531333333,75.07333333,0.502666667,219.4666667,103.7333333,100.432,0.338,9.606666667,15.84,214.6666667,4.392666667,0,0,,,,,,,,,,,,,,,
2020-01-02,15:01:00,4.279333333,75.47333333,0.333333333,128.1333333,56.8,100.428,0.33816,9.633333333,15.94666667,213.0666667,4.360666667,0,0,,,,,,,,,,,,,,,
2020-01-02,15:16:00,4.171333333,76.16,0.352666667,97.46666667,41.06666667,100.444,0.338053333,10.96,17.94,213.2666667,4.366666667,0,0,,,,,,,,,,,,,,,
2020-01-02,15:31:00,4.104,76.90666667,0.422,74.66666667,29.6,100.4653333,0.33816,9.62,15.52666667,210.5333333,4.387333333,0,0,,,,,,,,,,,,,,,
2020-01-02,15:46:00,4.018,77.74666667,0.490666667,58.53333333,22.73333333,100.4686667,0.338213333,9.026666667,15.34666667,210.2666667,4.344666667,0,0,,,,,,,,,,,,,,,
2020-01-02,16:01:00,3.92,78.68666667,0.56,36.6,13.66666667,100.482,0.338213333,9.193333333,15.12,210.5333333,4.344,0,0,,,,,,,,,,,,,,,
2020-01-02,16:16:00,3.818666667,79.58,0.618,21.53333333,7.733333333,100.504,0.338426667,9.206666667,16.30666667,206.8666667,4.325333333,0,0,,,,,,,,,,,,,,,
2020-01-02,16:31:00,3.708,80.43333333,0.657333333,8.4,2.733333333,100.5226667,0.33848,11.19333333,16.92,209.2,4.302,0,0,,,,,,,,,,,,,,,
2020-01-02,16:46:00,3.595333333,81.17333333,0.674,1.4,1,100.5346667,0.338693333,9.866666667,15.88666667,209.2,4.288,0,0,,,,,,,,,,,,,,,
2020-01-02,17:01:00,3.525333333,81.94666667,0.736,1,1,100.526,0.338586667,8.42,13.90666667,210.6,4.28,0,0,,,,,,,,,,,,,,,
2020-01-02,17:16:00,3.584,82.62666667,0.91,1,1,100.5326667,0.338693333,9.686666667,15.76666667,213.8,4.27,0,0,,,,,,,,,,,,,,,
2020-01-02,17:31:00,3.575333333,83.32666667,1.016666667,1,1,100.554,0.338693333,7.706666667,13.6,217.8666667,4.261333333,0,0,,,,,,,,,,,,,,,
2020-01-02,17:46:00,3.540666667,83.94666667,1.085333333,1,1,100.5886667,0.338746667,7.64,13.18666667,214.6,4.266666667,0,0,,,,,,,,,,,,,,,
2020-01-02,18:01:00,3.526666667,84.52666667,1.168,1,1,100.5986667,0.338693333,6.953333333,13.24666667,214.8666667,4.262,0,0,,,,,,,,,,,,,,,
2020-01-02,18:16:00,3.728,84.88,1.426,1,1,100.6033333,0.338746667,9.933333333,16.54666667,215.4666667,4.258666667,0,0,,,,,,,,,,,,,,,
2020-01-02,18:31:00,3.876666667,85.11333333,1.609333333,1,1,100.6273333,0.338746667,10.16666667,16.07333333,217.2666667,4.255333333,0,0,,,,,,,,,,,,,,,
2020-01-02,18:46:00,4.122,85.03333333,1.836,1,1,100.6186667,0.3388,11.31333333,18.2,218.9333333,4.253333333,0,0,,,,,,,,,,,,,,,
2020-01-02,19:01:00,4.148,85.4,1.921333333,1,1,100.6393333,0.3388,8.18,15.47333333,220.6,4.250666667,0,0,,,,,,,,,,,,,,,
2020-01-02,19:16:00,4.257333333,85.49333333,2.044666667,1,1,100.6373333,0.338693333,8.713333333,16.12666667,221.5333333,4.249333333,0,0,,,,,,,,,,,,,,,
2020-01-02,19:31:00,4.371333333,85.6,2.174,1,1,100.6413333,0.338693333,9.566666667,16.55333333,220.9333333,4.248666667,0,0,,,,,,,,,,,,,,,
2020-01-02,19:46:00,4.373333333,85.74,2.2,1,1,100.6286667,0.338746667,8.606666667,14.08666667,219.3333333,4.248666667,0,0,,,,,,,,,,,,,,,
2020-01-02,20:01:00,4.289333333,86.08,2.172,1,1,100.6373333,0.338693333,8.24,13.78,216.9333333,4.25,0,0,,,,,,,,,,,,,,,
2020-01-02,20:16:00,4.268666667,86.38666667,2.201333333,1,1,100.638,0.3388,7.626666667,12.46666667,219.4666667,4.247333333,0,0,,,,,,,,,,,,,,,
2020-01-02,20:31:00,4.238666667,86.61333333,2.206,1,1,100.6533333,0.338693333,6.046666667,10.28,220.2,4.248,0,0,,,,,,,,,,,,,,,
2020-01-02,20:46:00,4.201333333,86.93333333,2.222666667,1,1,100.668,0.338693333,5.866666667,11.49333333,223.8,4.246,0,0,,,,,,,,,,,,,,,
2020-01-02,21:01:00,4.198,87.24666667,2.270666667,1,1,100.6593333,0.338746667,5.373333333,10.81333333,222.6,4.244,0,0,,,,,,,,,,,,,,,
2020-01-02,21:16:00,4.107333333,87.56,2.232,1,1,100.6373333,0.338746667,4.693333333,9.2,219.9333333,4.245333333,0,0,,,,,,,,,,,,,,,
2020-01-02,21:31:00,4.059333333,87.80666667,2.222666667,1,1,100.636,0.338746667,5.54,9.393333333,216.0666667,4.242,0,0,,,,,,,,,,,,,,,
2020-01-02,21:46:00,3.951333333,88.3,2.194,1,1,100.6366667,0.3388,4.086666667,8.48,223.2666667,4.24,0,0,,,,,,,,,,,,,,,
2020-01-02,22:01:00,3.898666667,88.54,2.181333333,1,1,100.6293333,0.3388,4.086666667,8.72,223.8,4.237333333,0,0,,,,,,,,,,,,,,,
2020-01-02,22:16:00,3.801333333,88.99333333,2.158,1,1,100.6246667,0.3388,5.606666667,10.29333333,216.7333333,4.235333333,0,0,,,,,,,,,,,,,,,
2020-01-02,22:31:00,3.665333333,89.34,2.08,1,1,100.6313333,0.338846667,3.42,7.673333333,218.6666667,4.234666667,0,0,,,,,,,,,,,,,,,
2020-01-02,22:46:00,3.68,89.73333333,2.154,1,1,100.6513333,0.339033333,4.393333333,8.72,219.4,4.235333333,0,0,,,,,,,,,,,,,,,
2020-01-02,23:01:00,3.76,89.92666667,2.265333333,1,1,100.6906667,0.338986667,2.58,7.006666667,223.6666667,4.232,0,0,,,,,,,,,,,,,,,
2020-01-02,23:16:00,3.805333333,89.97333333,2.315333333,1,1,100.6693333,0.339266667,2.46,7.32,221.1333333,4.23,0,0,,,,,,,,,,,,,,,
2020-01-02,23:31:00,3.755333333,90.16,2.293333333,1,1,100.62,0.33936,3.366666667,7.8,211.8666667,4.231333333,0,0,,,,,,,,,,,,,,,
2020-01-02,23:46:00,3.679333333,90.41333333,2.259333333,1,1,100.6633333,0.339453333,4.206666667,8.766666667,213.8666667,4.226666667,0,0,,,,,,,,,,,,,,,
2020-01-03,0:01:00,3.664666667,90.57333333,2.268666667,1,1,100.658,0.33936,4.08,8.18,211.2666667,4.220666667,0,0,,,,,,,,,,,,,,,
2020-01-03,0:16:00,3.571333333,90.85333333,2.219333333,1,1,100.6526667,0.33936,3.246666667,7.253333333,212.0666667,4.218666667,0,0,,,,,,,,,,,,,,,
2020-01-03,0:31:00,3.792,91.12,2.48,1,1,100.6726667,0.33936,7.326666667,12.22,217.7333333,4.217333333,0,0,,,,,,,,,,,,,,,
2020-01-03,0:46:00,3.846666667,91.09333333,2.532,1,1,100.6773333,0.339453333,5.726666667,10.59333333,213.9333333,4.218666667,0,0,,,,,,,,,,,,,,,
2020-01-03,1:01:00,3.906666667,91.16,2.596666667,1,1,100.7086667,0.339406667,5.853333333,10.3,216.2,4.218666667,0,0,,,,,,,,,,,,,,,
2020-01-03,1:16:00,3.927333333,91.23333333,2.629333333,1,1,100.7166667,0.3395,4.706666667,9.426666667,220.9333333,4.218,0,0,,,,,,,,,,,,,,,
2020-01-03,1:31:00,3.985333333,91.27333333,2.694,1,1,100.758,0.339453333,5.413333333,9.873333333,219.2,4.219333333,0,0,,,,,,,,,,,,,,,
2020-01-03,1:46:00,4.062666667,91.3,2.775333333,1,1,100.7746667,0.3395,5.853333333,10.22,216.4,4.216666667,0,0,,,,,,,,,,,,,,,
2020-01-03,2:01:00,4.072,91.31333333,2.787333333,1,1,100.7633333,0.3395,4.266666667,9.02,217.0666667,4.216,0,0,,,,,,,,,,,,,,,
2020-01-03,2:16:00,4.056,91.40666667,2.784,1,1,100.7486667,0.3395,1.26,4.586666667,223.1333333,4.214,0,0,,,,,,,,,,,,,,,
2020-01-03,2:31:00,4.114666667,91.52666667,2.86,1,1,100.694,0.3395,1.62,5.553333333,221.2666667,4.213333333,0,0,,,,,,,,,,,,,,,
2020-01-03,2:46:00,4.167333333,91.43333333,2.897333333,1,1,100.678,0.3395,1.2,4.04,212.3333333,4.214666667,0,0,,,,,,,,,,,,,,,
2020-01-03,3:01:00,4.046666667,91.49333333,2.788,1,1,100.7293333,0.3395,0.54,3.726666667,212.4666667,4.210666667,0,0,,,,,,,,,,,,,,,
2020-01-03,3:16:00,4.022666667,91.63333333,2.788,1,1,100.706,0.3395,0.6,2.773333333,226,4.209333333,0,0,,,,,,,,,,,,,,,
2020-01-03,3:31:00,3.961333333,91.74666667,2.745333333,1,1,100.708,0.3395,0,0.06,256.8,4.207333333,0,0,,,,,,,,,,,,,,,
2020-01-03,3:46:00,3.715333333,91.87333333,2.518,1,1,100.6493333,0.3395,0,0.06,254.6666667,4.206666667,0,0,,,,,,,,,,,,,,,
2020-01-03,4:01:00,3.656,92.04666667,2.488,1,1,100.646,0.3395,0,0.12,292.4,4.207333333,0,0,,,,,,,,,,,,,,,
2020-01-03,4:16:00,3.752,92.34666667,2.628,1,1,100.6846667,0.3395,0.06,1.56,204.4666667,4.206,0,0,,,,,,,,,,,,,,,
2020-01-03,4:31:00,3.923333333,92.47333333,2.816,1,1,100.7113333,0.3395,0.66,2.526666667,220.6,4.202,0,0,,,,,,,,,,,,,,,
2020-01-03,4:46:00,3.968666667,92.64666667,2.888666667,1,1,100.7326667,0.3395,2.82,5.913333333,210.9333333,4.202666667,0,0,,,,,,,,,,,,,,,
2020-01-03,5:01:00,3.995333333,92.78,2.936666667,1,1,100.7186667,0.3395,2.94,6.7,212.4,4.2,0,0,,,,,,,,,,,,,,,
2020-01-03,5:16:00,3.971333333,92.86,2.925333333,1,1,100.7086667,0.339453333,1.38,4.473333333,212.8,4.2,0,0,,,,,,,,,,,,,,,
2020-01-03,5:31:00,3.969333333,92.92666667,2.932666667,1,1,100.7433333,0.3395,0.72,1.806666667,245,4.199333333,0,0,,,,,,,,,,,,,,,
2020-01-03,5:46:00,3.991333333,92.98,2.960666667,1,1,100.714,0.3395,0,0.42,251,4.197333333,0,0,,,,,,,,,,,,,,,
2020-01-03,6:01:00,4.095333333,93.17333333,3.093333333,1,1,100.72,0.339406667,0,1.02,233.2666667,4.196,0,0,,,,,,,,,,,,,,,
2020-01-03,6:16:00,4.048666667,93.24,3.06,1,1,100.7226667,0.339453333,0,0.48,222.2,4.197333333,0,0,,,,,,,,,,,,,,,
2020-01-03,6:31:00,4.032666667,93.27333333,3.048666667,1,1,100.774,0.3395,0,0.36,244.6,4.197333333,0,0,,,,,,,,,,,,,,,
2020-01-03,6:46:00,4.106,93.32,3.125333333,1,1,100.782,0.3395,0.12,1.02,259.4666667,4.196,0,0,,,,,,,,,,,,,,,
2020-01-03,7:01:00,4.087333333,93.31333333,3.108,1,1,100.7766667,0.339453333,0.06,0.66,245.6,4.195333333,0,0,,,,,,,,,,,,,,,
2020-01-03,7:16:00,4.114666667,93.38666667,3.143333333,1,1,100.8006667,0.339453333,0.06,0.78,242,4.195333333,0,0,,,,,,,,,,,,,,,
2020-01-03,7:31:00,4.182,93.38,3.211333333,1,1,100.8046667,0.339313333,0.06,1.38,266.7333333,4.194666667,0,0,,,,,,,,,,,,,,,
2020-01-03,7:46:00,4.110666667,93.33333333,3.130666667,1,1,100.8206667,0.338893333,0,0.48,277.5333333,4.194,0,0,,,,,,,,,,,,,,,
2020-01-03,8:01:00,4.094,93.32,3.114666667,1,1,100.8246667,0.3388,0,1.14,277.9333333,4.195333333,0,0,,,,,,,,,,,,,,,
2020-01-03,8:16:00,4.042,93.32666667,3.064666667,3.133333333,1,100.8546667,0.338846667,0,0.42,263.7333333,4.192666667,0,0,,,,,,,,,,,,,,,
2020-01-03,8:31:00,3.983333333,93.39333333,3.019333333,6.533333333,1,100.8773333,0.338846667,0,0.3,287.4,4.192,0,0,,,,,,,,,,,,,,,
2020-01-03,8:46:00,3.99,93.44,3.030666667,18.86666667,3.466666667,100.9233333,0.3388,0,0.72,269.8,4.196666667,0,0,,,,,,,,,,,,,,,
2020-01-03,9:01:00,4.050666667,93.49333333,3.1,21.86666667,3.866666667,100.9293333,0.338846667,0,0.66,268.3333333,4.204666667,0,0,,,,,,,,,,,,,,,
2020-01-03,9:16:00,4.030666667,93.5,3.080666667,27.2,4.666666667,100.938,0.338893333,0.06,0.9,278.2,4.216,0,0,,,,,,,,,,,,,,,
2020-01-03,9:31:00,4.024666667,93.52,3.076,43.26666667,8.2,100.9633333,0.3388,0,0.6,239.1333333,4.245333333,0,0,,,,,,,,,,,,,,,
2020-01-03,9:46:00,4.218,93.51333333,3.268666667,45.26666667,8.666666667,100.962,0.3388,0.24,1.44,267.2,4.272666667,0,0,,,,,,,,,,,,,,,
2020-01-03,10:01:00,4.453333333,93.2,3.453333333,83.4,17,100.9673333,0.339033333,0.18,1.74,257.3333333,4.348,0,0,,,,,,,,,,,,,,,
2020-01-03,10:16:00,4.716,92.8,3.652666667,94.06666667,19.6,101.014,0.338893333,0.18,2.04,246.1333333,4.368666667,0,0,,,,,,,,,,,,,,,
2020-01-03,10:31:00,4.688666667,92.34666667,3.558,80.6,16.46666667,100.9986667,0.338846667,0.12,1.62,263.8666667,4.350666667,0,0,,,,,,,,,,,,,,,
2020-01-03,10:46:00,4.814,92.1,3.644,107.1333333,22.33333333,100.9926667,0.338986667,0.6,2.593333333,260.8666667,4.373333333,0,0,,,,,,,,,,,,,,,
2020-01-03,11:01:00,4.77,91.96,3.578,101.4,21,100.9813333,0.33894,0.6,3,282.6,4.376666667,0.2,0.2,,,,,,,,,,,,,,,
2020-01-03,11:16:00,4.635333333,91.94666667,3.442666667,95.86666667,20.06666667,100.9486667,0.338846667,0.72,3.6,293.1333333,4.349333333,0,0,,,,,,,,,,,,,,,
2020-01-03,11:31:00,4.595333333,92.04666667,3.42,76.66666667,15.46666667,100.934,0.3388,0.18,1.8,292.9333333,4.371333333,0,0,,,,,,,,,,,,,,,
2020-01-03,11:46:00,4.526,91.93333333,3.330666667,116.6,24.26666667,100.906,0.3388,1.38,4.933333333,299.4666667,4.371333333,0,0,,,,,,,,,,,,,,,
2020-01-03,12:01:00,4.777333333,91.58,3.524666667,124.7333333,26.13333333,100.882,0.338846667,0.6,3.373333333,299.7333333,4.368666667,0,0,,,,,,,,,,,,,,,
2020-01-03,12:16:00,4.475333333,91.15333333,3.161333333,77.13333333,15.53333333,100.9113333,0.338846667,1.62,5.793333333,284.6666667,4.356,0,0,,,,,,,,,,,,,,,
2020-01-03,12:31:00,4.55,90.78666667,3.178666667,96.06666667,19.73333333,100.9013333,0.338846667,0.84,3.433333333,293.8,4.362666667,0,0,,,,,,,,,,,,,,,
2020-01-03,12:46:00,4.38,90.29333333,2.930666667,77.6,16,100.8813333,0.338893333,1.68,5.493333333,290.9333333,4.364666667,0,0,,,,,,,,,,,,,,,
2020-01-03,13:01:00,4.376,90.06666667,2.892666667,74.13333333,14.86666667,100.9106667,0.338846667,1.86,5.746666667,289,4.364,0,0,,,,,,,,,,,,,,,
2020-01-03,13:16:00,4.279333333,90.10666667,2.806,51.93333333,10.46666667,100.9113333,0.3388,0.24,2.4,301.6666667,4.339333333,0,0,,,,,,,,,,,,,,,
2020-01-03,13:31:00,4.243333333,90.2,2.783333333,67.06666667,13.93333333,100.896,0.338846667,0,1.32,301.3333333,4.363333333,0,0,,,,,,,,,,,,,,,
2020-01-03,13:46:00,4.180666667,90.23333333,2.726666667,50.8,10.13333333,100.916,0.3388,0.6,3.246666667,292.8,4.366,0,0,,,,,,,,,,,,,,,
2020-01-03,14:01:00,4.151333333,90.3,2.706,40.93333333,7.933333333,100.968,0.338846667,0.18,1.68,271.0666667,4.346,0,0,,,,,,,,,,,,,,,
2020-01-03,14:16:00,4.130666667,90.3,2.686,41.66666667,8.2,100.9646667,0.3388,0.18,1.56,294.4666667,4.342666667,0,0,,,,,,,,,,,,,,,
2020-01-03,14:31:00,4.044666667,90.28,2.600666667,38.6,7.333333333,100.924,0.3388,0.06,1.02,309,4.334,0,0,,,,,,,,,,,,,,,
2020-01-03,14:46:00,4.018,90.37333333,2.583333333,37,7.533333333,100.9253333,0.3388,0.06,1.38,310.2,4.337333333,0,0,,,,,,,,,,,,,,,
2020-01-03,15:01:00,4.016,90.47333333,2.601333333,38.26666667,7.8,100.9673333,0.338846667,0,0.54,298.9333333,4.33,0,0,,,,,,,,,,,,,,,
2020-01-03,15:16:00,3.945333333,90.52,2.537333333,28.53333333,5.333333333,100.9653333,0.3388,0.06,1.08,302.6,4.322,0,0,,,,,,,,,,,,,,,
2020-01-03,15:31:00,3.870666667,90.56,2.470666667,21.33333333,3.6,100.9973333,0.3388,0.06,0.6,296.9333333,4.305333333,0,0,,,,,,,,,,,,,,,
2020-01-03,15:46:00,3.81,90.47333333,2.397333333,20,3.533333333,101.0053333,0.3388,0,0.54,319.0666667,4.291333333,0,0,,,,,,,,,,,,,,,
2020-01-03,16:01:00,3.728666667,90.32,2.292666667,12.93333333,2.2,101.0126667,0.3388,0.06,0.906666667,310.7333333,4.28,0,0,,,,,,,,,,,,,,,
2020-01-03,16:16:00,3.604,90.15333333,2.145333333,7.466666667,1,100.9966667,0.338746667,0,0.66,321.8,4.27,0,0,,,,,,,,,,,,,,,
2020-01-03,16:31:00,3.482,90.1,2.014,3.333333333,1,101.002,0.3388,0,0.3,328,4.266,0,0,,,,,,,,,,,,,,,
2020-01-03,16:46:00,3.377333333,90.1,1.912,1,1,101.0313333,0.3388,0,0,313,4.261333333,0,0,,,,,,,,,,,,,,,
2020-01-03,17:01:00,3.272666667,90.1,1.812,1,1,101.0553333,0.3388,0,0,313,4.256,0,0,,,,,,,,,,,,,,,
2020-01-03,17:16:00,3.162666667,90.02,1.686666667,1,1,101.0766667,0.33864,0,0,295.3333333,4.251333333,0,0,,,,,,,,,,,,,,,
2020-01-03,17:31:00,3.105333333,90.01333333,1.627333333,1,1,101.09,0.3388,0,0,277,4.249333333,0,0,,,,,,,,,,,,,,,
2020-01-03,17:46:00,2.811333333,90.18,1.363333333,1,1,101.1026667,0.338746667,0,0.06,279.3333333,4.248,0,0,,,,,,,,,,,,,,,
2020-01-03,18:01:00,2.816,90.42666667,1.407333333,1,1,101.1086667,0.3388,0,0.06,327,4.248,0,0,,,,,,,,,,,,,,,
2020-01-03,18:16:00,2.768,90.28666667,1.337333333,1,1,101.116,0.338746667,0,0.24,325.6,4.246,0,0,,,,,,,,,,,,,,,
2020-01-03,18:31:00,2.637333333,89.92,1.151333333,1,1,101.1393333,0.3388,0,0.3,327.7333333,4.244666667,0,0,,,,,,,,,,,,,,,
2020-01-03,18:46:00,2.624,89.12666667,1.014,1,1,101.154,0.33864,0,0.18,70.46666667,4.24,0,0,,,,,,,,,,,,,,,
2020-01-03,19:01:00,2.414,88.44666667,0.698666667,1,1,101.1566667,0.33832,0,0,4,4.238,0,0,,,,,,,,,,,,,,,
2020-01-03,19:16:00,2.206666667,88.5,0.502,1,1,101.1573333,0.338586667,0,0,4,4.236,0,0,,,,,,,,,,,,,,,
2020-01-03,19:31:00,2.176,88.72666667,0.508,1,1,101.1866667,0.338373333,0,0,4,4.239333333,0,0,,,,,,,,,,,,,,,
2020-01-03,19:46:00,2.23,88.95333333,0.598666667,1,1,101.2086667,0.33848,0,0,4,4.232,0,0,,,,,,,,,,,,,,,
2020-01-03,20:01:00,2.076666667,89.02,0.456666667,1,1,101.1966667,0.338213333,0,0,4,4.228666667,0,0,,,,,,,,,,,,,,,
2020-01-03,20:16:00,1.706,89.56666667,0.177333333,1,1,101.176,0.338373333,0,0,4,4.224666667,0,0,,,,,,,,,,,,,,,
2020-01-03,20:31:00,1.598666667,90.06666667,0.144666667,1,1,101.1633333,0.338,0,0,4,4.222,0,0,,,,,,,,,,,,,,,
2020-01-03,20:46:00,1.641333333,90.44,0.245333333,1,1,101.1526667,0.338106667,0,0,4,4.222,0,0,,,,,,,,,,,,,,,
2020-01-03,21:01:00,1.809333333,90.24,0.380666667,1,1,101.16,0.338213333,0,0,4,4.218,0,0,,,,,,,,,,,,,,,
2020-01-03,21:16:00,1.786666667,89.72,0.278666667,1,1,101.1233333,0.338053333,0,0.78,26.26666667,4.217333333,0,0,,,,,,,,,,,,,,,
2020-01-03,21:31:00,2.013333333,88.76666667,0.355333333,1,1,101.1353333,0.338053333,0.54,2.286666667,315.6,4.217333333,0,0,,,,,,,,,,,,,,,
2020-01-03,21:46:00,1.944,87.8,0.136666667,1,1,101.14,0.338106667,0,0.3,324.4,4.214,0,0,,,,,,,,,,,,,,,
2020-01-03,22:01:00,1.838666667,87.34,-0.038666667,1,1,101.1266667,0.338106667,0.18,1.02,332.2,4.215333333,0,0,,,,,,,,,,,,,,,
2020-01-03,22:16:00,1.83,86.88,-0.120666667,1,1,101.138,0.338106667,0,0.12,330.8666667,4.216666667,0,0,,,,,,,,,,,,,,,
2020-01-03,22:31:00,1.943333333,86.37333333,-0.088666667,1,1,101.1166667,0.33832,0.12,1.74,329.6666667,4.211333333,0,0,,,,,,,,,,,,,,,
2020-01-03,22:46:00,1.919333333,85.58,-0.242666667,1,1,101.1073333,0.338213333,0.06,0.96,236.7333333,4.21,0,0,,,,,,,,,,,,,,,
2020-01-03,23:01:00,1.734,85.59333333,-0.420666667,1,1,101.092,0.338053333,0.24,2.28,301.6,4.209333333,0,0,,,,,,,,,,,,,,,
2020-01-03,23:16:00,1.628,86.18666667,-0.432666667,1,1,101.1086667,0.338053333,0.12,1.26,275.3333333,4.208666667,0,0,,,,,,,,,,,,,,,
2020-01-03,23:31:00,1.637333333,86.70666667,-0.342666667,1,1,101.0593333,0.338,1.5,4.626666667,36.33333333,4.206666667,0,0,,,,,,,,,,,,,,,
2020-01-03,23:46:00,1.584,86.76,-0.381333333,1,1,101.0453333,0.338106667,0.78,2.953333333,14.2,4.206666667,0,0,,,,,,,,,,,,,,,
2020-01-04,0:01:00,1.494,86.94666667,-0.443333333,1,1,101.0706667,0.338053333,1.2,3.666666667,16.8,4.204,0,0,,,,,,,,,,,,,,,
2020-01-04,0:16:00,1.394,87.11333333,-0.516666667,1,1,101.0586667,0.338,0.06,1.02,20.8,4.202666667,0,0,,,,,,,,,,,,,,,
2020-01-04,0:31:00,1.358,87.18,-0.536666667,1,1,101.0413333,0.338,1.14,3.486666667,22.26666667,4.202666667,0,0,,,,,,,,,,,,,,,
2020-01-04,0:46:00,1.306,87.1,-0.604,1,1,101.026,0.338,1.2,4.033333333,10.86666667,4.202,0,0,,,,,,,,,,,,,,,
2020-01-04,1:01:00,1.233333333,87.1,-0.67,1,1,101.018,0.338,0,0.42,17.93333333,4.202,0,0,,,,,,,,,,,,,,,
2020-01-04,1:16:00,1.202,87.04,-0.714,1,1,101.03,0.338,0.12,1.44,37.73333333,4.199333333,0,0,,,,,,,,,,,,,,,
2020-01-04,1:31:00,1.141333333,87.1,-0.766,1,1,101.038,0.338,0,1.38,75.13333333,4.196,0,0,,,,,,,,,,,,,,,
2020-01-04,1:46:00,1.055333333,87.18,-0.838666667,1,1,101.0493333,0.338,0,0.72,169.5333333,4.197333333,0,0,,,,,,,,,,,,,,,
2020-01-04,2:01:00,1.050666667,87.2,-0.839333333,1,1,101.0586667,0.338,1.08,3.606666667,9.4,4.196666667,0,0,,,,,,,,,,,,,,,
2020-01-04,2:16:00,0.986666667,87.18,-0.906666667,1,1,101.05,0.338,0.18,1.8,30.46666667,4.196666667,0,0,,,,,,,,,,,,,,,
2020-01-04,2:31:00,0.937333333,87.35333333,-0.923333333,1,1,101.0426667,0.338,1.62,4.266666667,21.66666667,4.201333333,0,0,,,,,,,,,,,,,,,
2020-01-04,2:46:00,0.88,87.36666667,-0.983333333,1,1,101.05,0.338,0.6,2.82,35.86666667,4.196,0,0,,,,,,,,,,,,,,,
2020-01-04,3:01:00,0.810666667,87.60666667,-1.012666667,1,1,101.0366667,0.338,0.72,3.666666667,78,4.194666667,0,0,,,,,,,,,,,,,,,
2020-01-04,3:16:00,0.736,87.69333333,-1.071333333,1,1,101.032,0.338,0,0.3,6.933333333,4.193333333,0,0,,,,,,,,,,,,,,,
2020-01-04,3:31:00,0.674,87.96,-1.092,1,1,101.0026667,0.338,0,0.3,17.73333333,4.194,0,0,,,,,,,,,,,,,,,
2020-01-04,3:46:00,0.67,88.16666667,-1.064,1,1,101.0006667,0.338,0,0,26.06666667,4.193333333,0,0,,,,,,,,,,,,,,,
2020-01-04,4:01:00,0.584666667,88.32,-1.124666667,1,1,101.0066667,0.337953333,0,0.48,232.9333333,4.192666667,0,0,,,,,,,,,,,,,,,
2020-01-04,4:16:00,0.452,88.66,-1.201333333,1,1,101.014,0.338,0.06,0.42,348.6,4.191333333,0,0,,,,,,,,,,,,,,,
2020-01-04,4:31:00,0.303333333,89.00666667,-1.298,1,1,101.0046667,0.338,0,0.42,163.0666667,4.191333333,0,0,,,,,,,,,,,,,,,
2020-01-04,4:46:00,0.129333333,89.45333333,-1.402666667,1,1,100.9913333,0.338,0,0.36,169.4666667,4.188666667,0,0,,,,,,,,,,,,,,,
2020-01-04,5:01:00,-0.206,90.14666667,-1.627333333,1,1,101.0086667,0.337953333,0.24,1.86,344.0666667,4.19,0,0,,,,,,,,,,,,,,,
2020-01-04,5:16:00,-0.406666667,90.96,-1.704,1,1,101.0073333,0.337953333,0,0.48,325.2,4.188,0,0,,,,,,,,,,,,,,,
2020-01-04,5:31:00,-0.49,91.64,-1.685333333,1,1,100.996,0.338,0,0.18,307.6,4.188666667,0,0,,,,,,,,,,,,,,,
